# f h(f)
0.000000000000000000e+00 3.915515820995873986e-21
1.250000000000000000e-01 1.538412860182636559e-20
2.500000000000000000e-01 1.169890935205090858e-20
3.750000000000000000e-01 4.158391309419515089e-21
5.000000000000000000e-01 3.021007844218666934e-21
6.250000000000000000e-01 1.888351674868418113e-21
7.500000000000000000e-01 1.409272835047876141e-21
8.750000000000000000e-01 1.452292459575428854e-21
1.000000000000000000e+00 2.151576103245573206e-21
1.125000000000000000e+00 1.034171358341719801e-21
1.250000000000000000e+00 8.963685545677578387e-22
1.375000000000000000e+00 6.810538906169797951e-22
1.500000000000000000e+00 6.583217065233173885e-22
1.625000000000000000e+00 8.644212596902668924e-22
1.750000000000000000e+00 1.966448931813256025e-21
1.875000000000000000e+00 3.679039919236388164e-21
2.000000000000000000e+00 2.434209783290473884e-21
2.125000000000000000e+00 1.430613501069832836e-21
2.250000000000000000e+00 1.546543641735396077e-21
2.375000000000000000e+00 1.560264720862129980e-21
2.500000000000000000e+00 1.814923887026418995e-21
2.625000000000000000e+00 2.606802379991535188e-21
2.750000000000000000e+00 5.255929647525957646e-21
2.875000000000000000e+00 5.085792149154434575e-21
3.000000000000000000e+00 3.350764615679166964e-21
3.125000000000000000e+00 3.506518324913672246e-21
3.250000000000000000e+00 4.400209549630331612e-21
3.375000000000000000e+00 5.941814590013192142e-21
3.500000000000000000e+00 6.399622335649664712e-21
3.625000000000000000e+00 5.398682229983178789e-21
3.750000000000000000e+00 4.512602329543349562e-21
3.875000000000000000e+00 4.327959548744247485e-21
4.000000000000000000e+00 4.328801979533844843e-21
4.125000000000000000e+00 4.106344824958939995e-21
4.250000000000000000e+00 3.772582132530274012e-21
4.375000000000000000e+00 3.320556530750471797e-21
4.500000000000000000e+00 2.739963265889082363e-21
4.625000000000000000e+00 2.817228541564076899e-21
4.750000000000000000e+00 2.503244803730952055e-21
4.875000000000000000e+00 3.180489827042718921e-21
5.000000000000000000e+00 4.716411012682319509e-21
5.125000000000000000e+00 6.297527247444679273e-21
5.250000000000000000e+00 9.807142616748348046e-21
5.375000000000000000e+00 1.173302898826741406e-20
5.500000000000000000e+00 1.700845866850509932e-20
5.625000000000000000e+00 1.933529302746862294e-20
5.750000000000000000e+00 2.184182853051816900e-20
5.875000000000000000e+00 2.672372759626722880e-20
6.000000000000000000e+00 2.940604571836810882e-20
6.125000000000000000e+00 3.200143362336190248e-20
6.250000000000000000e+00 3.166904097949594197e-20
6.375000000000000000e+00 3.196921987618462390e-20
6.500000000000000000e+00 3.391795163815145902e-20
6.625000000000000000e+00 4.170601813197052051e-20
6.750000000000000000e+00 4.057070793709004253e-20
6.875000000000000000e+00 4.057224866602563394e-20
7.000000000000000000e+00 3.743036461025502302e-20
7.125000000000000000e+00 4.192646909738531719e-20
7.250000000000000000e+00 5.630486585482520857e-20
7.375000000000000000e+00 8.276376939531550846e-20
7.500000000000000000e+00 1.182169446062890029e-19
7.625000000000000000e+00 1.838858748265916518e-19
7.750000000000000000e+00 3.409674824073460016e-19
7.875000000000000000e+00 1.206043159702979909e-18
8.000000000000000000e+00 9.705495505120784613e-19
8.125000000000000000e+00 3.489688199541480904e-19
8.250000000000000000e+00 2.090753049979856093e-19
8.375000000000000000e+00 1.384413217324605213e-19
8.500000000000000000e+00 1.009508872802786118e-19
8.625000000000000000e+00 7.459573398661514674e-20
8.750000000000000000e+00 5.804698636922789083e-20
8.875000000000000000e+00 4.219573556738661480e-20
9.000000000000000000e+00 3.546399751807247291e-20
9.125000000000000000e+00 2.873016022058399787e-20
9.250000000000000000e+00 2.719773687146301837e-20
9.375000000000000000e+00 3.502362201631782150e-20
9.500000000000000000e+00 3.866396182725158648e-20
9.625000000000000000e+00 6.087129446968418594e-20
9.750000000000000000e+00 2.795856441066041722e-20
9.875000000000000000e+00 3.913861177307064043e-20
1.000000000000000000e+01 4.300214737484039520e-20
1.012500000000000000e+01 2.104467505358393577e-20
1.025000000000000000e+01 1.533818789563806084e-20
1.037500000000000000e+01 1.157378702029960997e-20
1.050000000000000000e+01 1.014779999178896222e-20
1.062500000000000000e+01 9.739113404844979435e-21
1.075000000000000000e+01 7.368921151542870433e-21
1.087500000000000000e+01 6.059202314424497903e-21
1.100000000000000000e+01 5.417926079194944899e-21
1.112500000000000000e+01 5.164858477271642627e-21
1.125000000000000000e+01 4.484911812123365285e-21
1.137500000000000000e+01 3.775672821894418851e-21
1.150000000000000000e+01 3.175990653589944157e-21
1.162500000000000000e+01 3.769874393608398046e-21
1.175000000000000000e+01 2.829341814103538874e-21
1.187500000000000000e+01 3.392778333562344534e-21
1.200000000000000000e+01 2.976887283157151998e-21
1.212500000000000000e+01 2.691867890986189442e-21
1.225000000000000000e+01 2.407684988905193676e-21
1.237500000000000000e+01 2.261729624328395986e-21
1.250000000000000000e+01 2.247406661574769074e-21
1.262500000000000000e+01 2.214381188403152430e-21
1.275000000000000000e+01 2.208807791245218774e-21
1.287500000000000000e+01 1.977031090353440394e-21
1.300000000000000000e+01 2.023041108611969478e-21
1.312500000000000000e+01 1.919138009307325125e-21
1.325000000000000000e+01 2.106892277030324139e-21
1.337500000000000000e+01 1.940841499330420136e-21
1.350000000000000000e+01 1.958791417761092238e-21
1.362500000000000000e+01 2.184427519388629538e-21
1.375000000000000000e+01 3.567605277181659110e-21
1.387500000000000000e+01 7.869041039272300900e-21
1.400000000000000000e+01 1.215934921547321142e-20
1.412500000000000000e+01 3.565873159766682883e-21
1.425000000000000000e+01 2.111854715725781274e-21
1.437500000000000000e+01 1.769917135863276372e-21
1.450000000000000000e+01 1.345169162019209408e-21
1.462500000000000000e+01 1.342012036081478596e-21
1.475000000000000000e+01 1.130670828029985006e-21
1.487500000000000000e+01 1.165022148004552352e-21
1.500000000000000000e+01 1.048627305714681613e-21
1.512500000000000000e+01 9.895686727834131581e-22
1.525000000000000000e+01 8.006741371753338002e-22
1.537500000000000000e+01 8.351097486710421169e-22
1.550000000000000000e+01 7.214972750128824488e-22
1.562500000000000000e+01 8.076499456643434883e-22
1.575000000000000000e+01 7.559230903630777936e-22
1.587500000000000000e+01 7.370047571312185933e-22
1.600000000000000000e+01 6.149576435396462850e-22
1.612500000000000000e+01 6.105103891039275433e-22
1.625000000000000000e+01 6.203951160259100441e-22
1.637500000000000000e+01 6.126241007764302836e-22
1.650000000000000000e+01 5.930012706243172677e-22
1.662500000000000000e+01 5.635906024490383159e-22
1.675000000000000000e+01 5.362040059008889891e-22
1.687500000000000000e+01 5.012278361946480374e-22
1.700000000000000000e+01 4.900986504896420459e-22
1.712500000000000000e+01 4.103795092315479590e-22
1.725000000000000000e+01 4.706755300850561987e-22
1.737500000000000000e+01 4.223975420777122980e-22
1.750000000000000000e+01 4.327856647904662414e-22
