# f h(f)
0.000000000000000000e+00 5.149045727452138203e-23
1.250000000000000000e-01 8.886475557626709503e-23
2.500000000000000000e-01 1.806140769711039727e-22
3.750000000000000000e-01 4.232548308014018054e-22
5.000000000000000000e-01 5.710575818998463763e-22
6.250000000000000000e-01 3.633843848111970369e-22
7.500000000000000000e-01 2.525093602149323771e-22
8.750000000000000000e-01 2.707756301142993794e-22
1.000000000000000000e+00 6.811308342182152105e-22
1.125000000000000000e+00 6.225785467226958619e-22
1.250000000000000000e+00 3.766314312097140539e-22
1.375000000000000000e+00 2.969787105533625055e-22
1.500000000000000000e+00 3.093683081455487754e-22
1.625000000000000000e+00 4.173205686206032221e-22
1.750000000000000000e+00 5.773603599668061002e-22
1.875000000000000000e+00 1.379627979146757739e-21
2.000000000000000000e+00 7.769079044416200052e-22
2.125000000000000000e+00 7.997687975699647758e-22
2.250000000000000000e+00 8.358933966620188472e-22
2.375000000000000000e+00 8.488871892364900281e-22
2.500000000000000000e+00 1.071636284923569805e-21
2.625000000000000000e+00 1.406196945902563688e-21
2.750000000000000000e+00 1.709223161104003163e-21
2.875000000000000000e+00 2.036436832576428625e-21
3.000000000000000000e+00 2.477215821553500294e-21
3.125000000000000000e+00 2.077648492142079975e-21
3.250000000000000000e+00 1.646250614274440001e-21
3.375000000000000000e+00 1.607057228311330648e-21
3.500000000000000000e+00 2.064084274776010108e-21
3.625000000000000000e+00 1.848362058885819495e-21
3.750000000000000000e+00 1.490586599488868851e-21
3.875000000000000000e+00 1.122330984878512768e-21
4.000000000000000000e+00 9.489524283374453578e-22
4.125000000000000000e+00 8.520959197484394973e-22
4.250000000000000000e+00 8.278331030000826964e-22
4.375000000000000000e+00 8.856939817611394689e-22
4.500000000000000000e+00 7.891620726737399650e-22
4.625000000000000000e+00 8.360813499627472504e-22
4.750000000000000000e+00 9.852736756568701390e-22
4.875000000000000000e+00 1.106232164568077777e-21
5.000000000000000000e+00 1.371667557170945201e-21
5.125000000000000000e+00 1.727317025049870733e-21
5.250000000000000000e+00 2.212292008455670456e-21
5.375000000000000000e+00 2.452159560118303887e-21
5.500000000000000000e+00 3.352592403589117913e-21
5.625000000000000000e+00 4.186595361954542529e-21
5.750000000000000000e+00 5.907001170563345696e-21
5.875000000000000000e+00 7.735235219278779255e-21
6.000000000000000000e+00 1.281357919486623384e-20
6.125000000000000000e+00 2.075585810559840452e-20
6.250000000000000000e+00 1.909049650036677288e-20
6.375000000000000000e+00 1.936151761363127888e-20
6.500000000000000000e+00 2.620489057922905200e-20
6.625000000000000000e+00 2.259375341317978510e-20
6.750000000000000000e+00 2.797175887694717599e-20
6.875000000000000000e+00 3.612442162072173937e-20
7.000000000000000000e+00 3.868194887269811101e-20
7.125000000000000000e+00 4.632677487668077820e-20
7.250000000000000000e+00 5.165940972299625191e-20
7.375000000000000000e+00 7.779304164430301426e-20
7.500000000000000000e+00 6.440811451920321056e-20
7.625000000000000000e+00 6.223016656447537617e-20
7.750000000000000000e+00 5.427617984126892913e-20
7.875000000000000000e+00 5.509930056316502151e-20
8.000000000000000000e+00 5.327657207072155663e-20
8.125000000000000000e+00 1.192089705536317438e-19
8.250000000000000000e+00 5.111373692096878878e-20
8.375000000000000000e+00 2.847813967064801712e-20
8.500000000000000000e+00 2.701562846747756949e-20
8.625000000000000000e+00 2.947411977458714263e-20
8.750000000000000000e+00 5.939539522091572824e-20
8.875000000000000000e+00 4.902658894403031298e-20
9.000000000000000000e+00 2.575290174912289794e-20
9.125000000000000000e+00 1.917247920630648224e-20
9.250000000000000000e+00 2.351290334626490390e-20
9.375000000000000000e+00 2.655995188151243548e-20
9.500000000000000000e+00 2.640283287697025474e-20
9.625000000000000000e+00 5.683850027784711451e-20
9.750000000000000000e+00 3.112581773963291497e-20
9.875000000000000000e+00 1.806289676690229325e-20
1.000000000000000000e+01 1.330691508405393097e-20
1.012500000000000000e+01 1.073080639067450256e-20
1.025000000000000000e+01 6.951794490762009687e-21
1.037500000000000000e+01 5.720652071243800719e-21
1.050000000000000000e+01 5.094664129695075567e-21
1.062500000000000000e+01 4.297236919462582138e-21
1.075000000000000000e+01 4.296349858487534940e-21
1.087500000000000000e+01 4.739580053057285620e-21
1.100000000000000000e+01 3.908674608920323152e-21
1.112500000000000000e+01 3.074949735707982244e-21
1.125000000000000000e+01 2.944892071322190268e-21
1.137500000000000000e+01 2.625148910680437069e-21
1.150000000000000000e+01 2.287949825137177363e-21
1.162500000000000000e+01 2.047725349098574974e-21
1.175000000000000000e+01 1.851700645899146347e-21
1.187500000000000000e+01 1.951318823954831302e-21
1.200000000000000000e+01 1.490234761589304009e-21
1.212500000000000000e+01 1.316901946396232242e-21
1.225000000000000000e+01 1.040122391945253850e-21
1.237500000000000000e+01 1.016043265033586856e-21
1.250000000000000000e+01 8.609076220726995690e-22
1.262500000000000000e+01 8.108798380983139157e-22
1.275000000000000000e+01 7.238329959206880586e-22
1.287500000000000000e+01 7.213585391367809385e-22
1.300000000000000000e+01 7.060877337363604655e-22
1.312500000000000000e+01 6.269225608526068968e-22
1.325000000000000000e+01 6.914681049594489122e-22
1.337500000000000000e+01 6.401817629106185976e-22
1.350000000000000000e+01 9.077784753709517046e-22
1.362500000000000000e+01 1.140823187013086888e-21
1.375000000000000000e+01 1.319289784359449003e-21
1.387500000000000000e+01 8.748144829714220520e-22
1.400000000000000000e+01 5.710435951349694475e-22
1.412500000000000000e+01 4.778456552331903455e-22
1.425000000000000000e+01 3.922592134377218557e-22
1.437500000000000000e+01 3.843681858194677110e-22
1.450000000000000000e+01 3.684946098423725319e-22
1.462500000000000000e+01 3.547780290606937271e-22
1.475000000000000000e+01 4.847037979186080454e-22
1.487500000000000000e+01 3.373165044978852435e-22
1.500000000000000000e+01 3.859378526480096562e-22
1.512500000000000000e+01 3.115253422919399648e-22
1.525000000000000000e+01 3.348379375073334959e-22
1.537500000000000000e+01 2.765986137701883548e-22
1.550000000000000000e+01 3.138778079300151506e-22
1.562500000000000000e+01 3.624942991634326215e-22
1.575000000000000000e+01 3.435965396852088265e-22
1.587500000000000000e+01 3.075426225511704175e-22
1.600000000000000000e+01 3.390353376872068094e-22
1.612500000000000000e+01 3.194713517936461984e-22
1.625000000000000000e+01 4.013965817786832267e-22
1.637500000000000000e+01 4.038666639286268718e-22
1.650000000000000000e+01 4.825502225177198031e-22
1.662500000000000000e+01 4.340326376177610850e-22
1.675000000000000000e+01 2.289465540551562531e-22
1.687500000000000000e+01 2.656275572657174411e-22
1.700000000000000000e+01 2.037750384882467203e-22
1.712500000000000000e+01 4.574288417317500647e-22
1.725000000000000000e+01 3.958888853289664333e-22
1.737500000000000000e+01 3.255949892507200767e-22
1.750000000000000000e+01 2.589756334147059565e-22
1.762500000000000000e+01 2.414574749245287546e-22
1.775000000000000000e+01 1.890312230947851698e-22
1.787500000000000000e+01 1.840441344486831904e-22
1.800000000000000000e+01 1.695041118399188975e-22
1.812500000000000000e+01 1.494662495900983531e-22
1.825000000000000000e+01 1.593860864118835429e-22
1.837500000000000000e+01 1.418550309178373286e-22
1.850000000000000000e+01 1.389466786425244359e-22
1.862500000000000000e+01 1.188601570668712160e-22
1.875000000000000000e+01 1.222131938189824420e-22
1.887500000000000000e+01 1.143202532987467754e-22
1.900000000000000000e+01 9.880040726476410107e-23
1.912500000000000000e+01 8.704821251638562110e-23
1.925000000000000000e+01 1.003498451672123609e-22
1.937500000000000000e+01 9.341782570381309485e-23
1.950000000000000000e+01 7.959609351420042713e-23
1.962500000000000000e+01 1.317702266021067280e-22
1.975000000000000000e+01 8.664217405767283678e-23
1.987500000000000000e+01 8.401503759025074010e-23
2.000000000000000000e+01 8.508853232016513541e-23
2.012500000000000000e+01 6.912281654217056767e-23
2.025000000000000000e+01 7.529629049948447203e-23
2.037500000000000000e+01 6.730967637954090768e-23
2.050000000000000000e+01 6.301627344511485488e-23
2.062500000000000000e+01 6.672178947239224769e-23
2.075000000000000000e+01 6.132327204607179694e-23
2.087500000000000000e+01 6.039925156941899853e-23
2.100000000000000000e+01 5.783930143636446506e-23
2.112500000000000000e+01 5.786985985162435419e-23
2.125000000000000000e+01 5.493326994352827200e-23
2.137500000000000000e+01 5.869765801106236878e-23
2.150000000000000000e+01 6.364247155460115743e-23
2.162500000000000000e+01 5.840594868315021462e-23
2.175000000000000000e+01 5.225940694575772424e-23
2.187500000000000000e+01 5.637626948337521847e-23
2.200000000000000000e+01 5.678404955181151132e-23
2.212500000000000000e+01 6.165375901276593894e-23
2.225000000000000000e+01 4.821932812386201067e-23
2.237500000000000000e+01 5.749844060567642361e-23
2.250000000000000000e+01 4.844355986573283205e-23
2.262500000000000000e+01 4.534910829926993009e-23
2.275000000000000000e+01 4.465405135568175330e-23
2.287500000000000000e+01 4.477057135189355305e-23
2.300000000000000000e+01 4.339398609379186908e-23
2.312500000000000000e+01 4.512902799705194920e-23
2.325000000000000000e+01 3.824418013750410889e-23
2.337500000000000000e+01 4.257653811851526390e-23
2.350000000000000000e+01 4.190852138418267819e-23
2.362500000000000000e+01 4.267939419540259776e-23
2.375000000000000000e+01 3.981568635253197043e-23
2.387500000000000000e+01 4.160425814579978684e-23
2.400000000000000000e+01 3.676106240683671417e-23
2.412500000000000000e+01 4.086061077637514691e-23
2.425000000000000000e+01 4.322696192527749177e-23
2.437500000000000000e+01 4.796167219379888555e-23
2.450000000000000000e+01 4.253378684366829546e-23
2.462500000000000000e+01 4.444979367604881209e-23
2.475000000000000000e+01 4.977113766983447197e-23
2.487500000000000000e+01 4.953035089173201751e-23
2.500000000000000000e+01 5.320195759270285232e-23
2.512500000000000000e+01 4.704978956338075154e-23
2.525000000000000000e+01 5.460122895594219567e-23
2.537500000000000000e+01 4.872742400387539626e-23
2.550000000000000000e+01 4.419134814822327801e-23
2.562500000000000000e+01 4.861666991576563421e-23
2.575000000000000000e+01 3.994214191138244643e-23
2.587500000000000000e+01 4.196790948559675268e-23
2.600000000000000000e+01 3.522225357826327653e-23
2.612500000000000000e+01 3.583777558537802108e-23
